"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2016","304.250","304.700","322.150","304.700","","0.02%"
"10/05/2016","304.200","304.750","321.000","304.700","","-0.02%"
"10/04/2016","304.250","304.750","322.350","304.750","","0.00%"
"10/03/2016","304.250","305.000","322.250","304.750","","-0.08%"
"09/30/2016","304.500","315.250","322.250","305.000","","-5.80%"
"09/29/2016","323.250","315.250","323.750","315.250","","2.62%"
"09/28/2016","315.000","324.000","324.000","305.250","","0.00%"
"09/27/2016","315.000","315.250","325.250","305.250","","-2.63%"
"09/26/2016","323.500","323.900","324.000","305.250","","0.03%"
"09/23/2016","323.400","314.750","323.900","305.250","","6.03%"
"09/22/2016","305.000","315.250","326.250","305.250","","0.00%"
"09/21/2016","305.000","324.000","325.250","305.250","","0.00%"
"09/20/2016","305.000","314.750","324.000","305.050","","0.00%"
"09/19/2016","305.000","315.250","324.000","305.050","","0.00%"
"09/16/2016","305.000","315.250","318.250","305.250","","-3.33%"
"09/15/2016","315.500","315.500","324.000","305.250","","-2.77%"
"09/14/2016","324.500","314.750","325.000","305.250","","3.02%"
"09/13/2016","315.000","324.100","324.100","315.500","","0.00%"
"09/12/2016","315.000","315.000","315.000","315.000","","0.00%"
"09/09/2016","315.000","310.250","326.800","310.250","","3.28%"
"09/08/2016","305.000","310.250","326.800","305.250","","-6.15%"
"09/07/2016","325.000","315.500","325.800","304.750","","3.34%"
"09/06/2016","314.500","315.750","327.750","305.250","","-4.70%"
"09/05/2016","330.000","333.000","340.250","305.250","","4.76%"
"09/02/2016","315.000","315.750","333.000","304.750","","2.94%"
"09/01/2016","306.000","315.250","331.000","306.250","","-1.29%"
"08/31/2016","310.000","315.250","338.200","306.250","","1.31%"
"08/30/2016","306.000","330.250","339.000","306.250","","0.00%"
"08/29/2016","306.000","315.250","330.250","306.250","","-1.45%"
"08/26/2016","310.500","315.250","337.250","308.750","","-1.43%"
"08/25/2016","315.000","315.250","331.000","315.250","","0.00%"
"08/24/2016","315.000","330.250","340.250","314.750","","-4.55%"
"08/23/2016","330.000","325.500","335.250","325.500","","0.30%"
"08/22/2016","329.000","344.500","344.500","329.500","","-3.24%"
"08/19/2016","340.000","315.250","350.250","315.250","","5.92%"
"08/18/2016","321.000","312.250","354.250","312.250","","0.00%"
"08/17/2016","321.000","318.500","321.250","315.250","","1.90%"
"08/16/2016","315.000","318.500","321.250","315.250","","0.00%"
"08/15/2016","315.000","320.250","322.250","310.750","","1.29%"
"08/12/2016","311.000","318.750","318.750","309.750","","-0.80%"
"08/11/2016","313.500","320.250","320.250","313.750","","-2.03%"
"08/10/2016","320.000","317.250","322.250","317.000","","-0.62%"
"08/09/2016","322.000","320.250","322.250","317.000","","0.63%"
"08/08/2016","320.000","316.100","320.250","313.250","","1.11%"
"08/05/2016","316.500","315.250","320.250","311.750","","2.10%"
"08/04/2016","310.000","317.500","318.500","310.250","","-0.16%"
"08/03/2016","310.500","320.250","320.250","310.750","","0.00%"
"08/02/2016","310.500","313.250","320.250","310.750","","-2.82%"
"08/01/2016","319.500","318.500","320.500","313.250","","0.47%"
"07/29/2016","318.000","313.250","320.500","313.250","","-1.24%"
"07/28/2016","322.000","313.250","322.250","298.250","","2.22%"
"07/27/2016","315.000","310.750","315.250","305.250","","1.61%"
"07/26/2016","310.000","308.250","312.250","308.250","","0.00%"
"07/25/2016","310.000","299.750","310.250","294.750","","1.64%"
"07/22/2016","305.000","295.250","305.250","294.750","","4.45%"
"07/21/2016","292.000","294.500","298.250","292.250","","-0.85%"
"07/20/2016","294.500","295.250","295.250","294.750","","0.51%"
"07/19/2016","293.000","293.750","296.000","292.250","","3.45%"
"07/18/2016","283.220","283.000","295.250","282.000","","-0.26%"
"07/15/2016","283.970","283.500","290.250","282.000","","0.44%"
"07/14/2016","282.720","283.500","284.250","282.735","","0.09%"
"07/13/2016","282.470","282.750","284.000","282.735","","-0.26%"
"07/12/2016","283.220","283.500","283.640","282.250","","0.44%"
"07/11/2016","281.970","281.750","283.250","281.750","","-0.09%"
"07/08/2016","282.220","282.500","282.795","280.250","","0.18%"
"07/07/2016","281.720","282.000","282.155","282.000","","-0.04%"
"07/06/2016","281.820","282.125","282.220","282.125","","0.11%"
"07/05/2016","281.500","281.500","281.500","281.500","","0.00%"
"07/04/2016","281.500","282.000","283.500","281.750","","-0.08%"
"07/01/2016","281.720","282.250","283.250","282.110","","0.00%"
"06/30/2016","281.720","282.500","284.000","280.250","","-0.18%"
"06/29/2016","282.220","281.750","282.795","281.750","","0.11%"
"06/28/2016","281.920","282.500","285.010","281.500","","-0.49%"
"06/27/2016","283.310","282.000","285.025","281.500","","0.74%"
"06/24/2016","281.220","283.500","285.135","281.250","","-1.03%"
"06/23/2016","284.150","282.500","285.545","282.000","","-0.20%"
"06/22/2016","284.710","280.500","285.545","280.500","","0.10%"
"06/21/2016","284.430","286.500","286.500","280.000","","1.06%"
"06/20/2016","281.440","199.050","283.500","198.050","","41.71%"
"06/17/2016","198.600","199.250","199.250","198.850","","-0.10%"
"06/16/2016","198.800","198.820","199.260","198.750","","0.20%"
"06/15/2016","198.400","199.000","199.020","198.050","","-0.20%"
"06/14/2016","198.800","198.970","199.100","198.950","","0.00%"
"06/13/2016","198.800","199.050","199.275","198.050","","-0.10%"
"06/10/2016","199.000","199.000","199.100","198.050","","0.10%"
"06/09/2016","198.800","198.960","199.100","198.050","","0.00%"
"06/08/2016","198.800","198.960","199.250","198.050","","-0.10%"
"06/07/2016","199.000","198.960","199.260","198.050","","0.10%"
"06/06/2016","198.800","199.050","199.275","198.050","","0.00%"
"06/03/2016","198.800","198.960","199.250","198.050","","0.00%"
"06/02/2016","198.800","199.110","199.305","198.950","","0.00%"
"06/01/2016","198.800","198.980","199.295","198.950","","0.00%"
"05/31/2016","198.800","199.050","199.275","198.050","","0.13%"
"05/30/2016","198.550","199.185","199.185","199.050","","-0.13%"
"05/27/2016","198.800","199.020","199.185","198.945","","0.05%"
"05/26/2016","198.700","198.970","199.250","198.050","","-0.05%"
"05/25/2016","198.800","199.250","199.250","198.050","","-0.10%"
"05/24/2016","199.000","198.960","199.250","198.945","","0.10%"
"05/23/2016","198.800","199.050","199.280","198.825","","0.00%"
"05/20/2016","198.800","199.200","199.310","198.500","","0.00%"
"05/19/2016","198.800","198.050","199.300","198.050","","0.00%"
"05/18/2016","198.800","199.225","199.310","198.850","","-0.05%"
"05/17/2016","198.890","199.050","199.280","198.050","","0.05%"
"05/16/2016","198.800","199.050","199.280","198.050","","-0.10%"
"05/13/2016","199.000","199.170","199.275","198.825","","0.23%"
"05/12/2016","198.550","198.050","199.275","198.050","","-0.13%"
"05/11/2016","198.800","199.000","199.270","198.050","","0.00%"
"05/10/2016","198.800","199.050","199.275","198.825","","0.10%"
"05/09/2016","198.600","198.890","199.275","198.050","","0.00%"
"05/06/2016","198.600","199.200","199.250","198.050","","-0.10%"
"05/05/2016","198.800","198.970","199.250","198.950","","0.00%"
"05/04/2016","198.800","198.970","199.275","198.050","","0.00%"
"05/03/2016","198.800","199.000","199.285","198.815","","0.00%"
"05/02/2016","198.800","198.990","199.100","198.945","","0.00%"
"04/29/2016","198.800","198.990","199.250","198.050","","0.00%"
"04/28/2016","198.800","198.960","199.275","198.825","","0.00%"
"04/27/2016","198.800","198.750","199.100","198.500","","0.25%"
"04/26/2016","198.300","199.120","199.270","198.050","","-0.20%"
"04/25/2016","198.700","199.200","199.275","198.825","","-0.05%"
"04/22/2016","198.790","198.960","199.275","198.825","","-0.01%"
"04/21/2016","198.800","198.810","199.250","198.810","","0.13%"
"04/20/2016","198.550","198.890","199.275","198.050","","-0.03%"
"04/19/2016","198.600","198.050","199.250","198.050","","-0.10%"
"04/18/2016","198.800","199.050","199.060","198.950","","0.10%"
"04/15/2016","198.600","198.970","199.070","198.850","","-0.10%"
"04/14/2016","198.800","198.960","199.275","198.500","","0.00%"
"04/13/2016","198.800","198.960","199.250","198.940","","0.00%"
"04/12/2016","198.800","199.050","199.300","198.825","","0.40%"
"04/11/2016","198.000","199.000","199.250","198.050","","-0.45%"
"04/08/2016","198.900","199.050","199.275","198.050","","-0.05%"
"04/07/2016","199.000","199.050","199.050","199.050","","0.00%"
"04/06/2016","199.000","199.050","199.250","198.050","","0.05%"
"04/05/2016","198.900","199.050","199.250","198.050","","-0.05%"
"04/04/2016","199.000","199.050","199.250","198.050","","0.03%"
"04/01/2016","198.940","198.810","199.110","198.810","","0.07%"
"03/31/2016","198.800","199.250","199.250","198.810","","0.10%"
"03/30/2016","198.600","198.810","199.070","198.735","","0.10%"
"03/29/2016","198.400","199.250","199.250","198.050","","-0.20%"
"03/28/2016","198.800","199.050","199.110","198.950","","0.00%"
"03/25/2016","198.800","198.800","198.800","198.800","","0.00%"
"03/24/2016","198.800","199.050","199.275","198.050","","0.10%"
"03/23/2016","198.600","199.050","199.100","198.800","","-0.20%"
"03/22/2016","199.000","199.250","199.250","198.500","","0.00%"
"03/21/2016","199.000","199.050","199.275","198.825","","0.10%"
"03/18/2016","198.800","199.095","199.295","198.850","","0.00%"
"03/17/2016","198.800","199.250","199.285","198.850","","-0.10%"
"03/16/2016","199.000","199.050","199.275","198.825","","0.00%"
"03/15/2016","199.000","199.050","199.050","199.050","","0.10%"
"03/14/2016","198.800","198.050","199.250","198.050","","0.10%"
"03/11/2016","198.600","199.250","199.275","198.050","","-0.10%"
"03/10/2016","198.800","199.050","199.090","198.950","","0.30%"
"03/09/2016","198.200","199.050","199.090","198.650","","-0.30%"
"03/08/2016","198.800","199.250","199.250","198.950","","-0.12%"
"03/07/2016","199.030","198.050","199.275","198.050","","0.00%"
"03/04/2016","199.030","199.250","199.295","199.050","","0.02%"
"03/03/2016","199.000","198.050","199.320","198.050","","0.23%"
"03/02/2016","198.550","199.250","199.275","198.825","","-0.23%"
"03/01/2016","199.000","199.250","199.250","198.500","","0.10%"
"02/29/2016","198.800","199.050","199.300","198.050","","0.00%"
"02/26/2016","198.800","199.050","199.275","198.855","","0.00%"
"02/25/2016","198.800","198.500","199.250","198.050","","0.00%"
"02/24/2016","198.800","199.050","199.250","198.500","","0.10%"
"02/23/2016","198.600","199.250","199.250","198.850","","-0.10%"
"02/22/2016","198.800","199.050","199.275","198.825","","0.10%"
"02/19/2016","198.600","199.050","199.275","198.800","","-0.10%"
"02/18/2016","198.800","198.950","199.200","198.800","","0.00%"
"02/17/2016","198.800","199.250","199.270","198.500","","0.00%"
"02/16/2016","198.800","198.485","199.120","198.050","","0.10%"
"02/15/2016","198.600","199.050","199.275","198.050","","-0.10%"
"02/12/2016","198.800","198.050","199.250","198.050","","0.00%"
"02/11/2016","198.800","198.820","199.250","198.775","","0.08%"
"02/10/2016","198.650","199.050","199.275","198.050","","0.13%"
"02/09/2016","198.400","198.800","199.250","198.500","","0.00%"
"02/08/2016","198.400","198.865","199.100","198.050","","-0.10%"
"02/05/2016","198.600","199.250","199.250","198.050","","-0.20%"
"02/04/2016","199.000","198.960","199.250","198.950","","0.10%"
"02/03/2016","198.800","199.250","199.250","198.800","","0.00%"
"02/02/2016","198.800","198.970","198.970","198.050","","0.00%"
"02/01/2016","198.800","199.250","199.260","198.950","","0.00%"
"01/29/2016","198.800","199.070","199.470","198.850","","0.10%"
"01/28/2016","198.600","198.500","199.275","198.500","","-0.23%"
"01/27/2016","199.050","199.250","199.275","198.850","","0.03%"
"01/26/2016","199.000","198.870","199.250","198.850","","0.20%"
"01/25/2016","198.600","199.050","199.275","198.825","","-0.10%"
"01/22/2016","198.800","199.250","199.250","198.850","","0.10%"
"01/21/2016","198.600","199.160","199.260","198.850","","-0.10%"
"01/20/2016","198.800","199.185","199.185","199.040","","0.00%"
"01/19/2016","198.800","199.250","199.285","197.500","","0.40%"
"01/18/2016","198.000","199.040","199.250","198.050","","-0.30%"
"01/15/2016","198.600","198.500","199.250","198.500","","-0.15%"
"01/14/2016","198.900","198.960","199.320","198.500","","0.05%"
"01/13/2016","198.800","199.000","199.250","198.800","","-1.09%"
"01/12/2016","201.000","199.200","201.050","198.850","","1.11%"
"01/11/2016","198.800","199.050","199.240","198.050","","-0.25%"
"01/08/2016","199.300","199.250","199.410","199.100","","0.38%"
"01/07/2016","198.550","199.200","199.250","198.500","","0.28%"
"01/06/2016","198.000","199.250","199.250","198.050","","-0.40%"
"01/05/2016","198.800","199.250","199.250","198.825","","-0.08%"
"01/04/2016","198.950","199.050","199.250","198.500","","-0.03%"
"01/01/2016","199.000","199.000","199.000","199.000","","0.00%"
"12/31/2015","199.000","198.500","199.250","198.500","","0.13%"
"12/30/2015","198.750","198.050","199.400","198.050","","-0.03%"
"12/29/2015","198.800","198.970","199.250","198.685","","-0.10%"
"12/28/2015","199.000","199.050","199.250","198.500","","0.00%"
"12/25/2015","199.000","199.000","199.000","199.000","","0.00%"
"12/24/2015","199.000","199.050","199.050","199.050","","0.00%"
"12/23/2015","199.000","198.970","199.250","198.500","","0.00%"
"12/22/2015","199.000","198.970","199.250","198.785","","0.00%"
"12/21/2015","199.000","199.250","199.250","198.050","","0.11%"
"12/18/2015","198.780","199.050","199.250","198.925","","0.39%"
"12/17/2015","198.000","198.950","199.050","198.500","","-0.50%"
"12/16/2015","199.000","198.870","199.250","198.870","","0.09%"
"12/15/2015","198.820","199.250","199.250","198.870","","-0.09%"
"12/14/2015","199.000","199.050","199.250","198.500","","0.00%"
"12/11/2015","199.000","198.985","199.250","198.020","","0.27%"
"12/10/2015","198.470","199.250","199.250","198.935","","0.25%"
"12/09/2015","197.970","199.250","199.250","198.020","","0.00%"
"12/08/2015","197.970","199.250","199.250","198.020","","-0.52%"
"12/07/2015","199.000","198.500","199.250","198.050","","0.51%"
"12/04/2015","198.000","199.050","199.250","198.500","","-0.50%"
"12/03/2015","199.000","199.250","199.250","198.850","","0.00%"
"12/02/2015","199.000","199.020","199.250","199.020","","0.02%"
"12/01/2015","198.970","199.160","199.260","198.935","","0.09%"
"11/30/2015","198.800","199.250","199.260","198.900","","-0.10%"
"11/27/2015","199.000","198.500","199.300","198.500","","0.00%"
"11/26/2015","199.000","199.000","199.300","198.500","","0.10%"
"11/25/2015","198.800","199.000","199.260","198.900","","-0.10%"
"11/24/2015","199.000","199.250","199.260","198.950","","0.00%"
"11/23/2015","199.000","198.500","199.250","198.500","","0.05%"
"11/20/2015","198.900","198.950","199.250","198.950","","-0.05%"
"11/19/2015","199.000","198.500","199.250","198.500","","0.51%"
"11/18/2015","198.000","199.250","199.250","198.500","","0.00%"
"11/17/2015","198.000","198.500","199.250","198.050","","-0.50%"
"11/16/2015","199.000","198.500","199.250","198.500","","0.08%"
"11/13/2015","198.850","199.230","199.250","198.850","","-0.08%"
"11/12/2015","199.000","199.050","199.250","198.950","","0.00%"
"11/11/2015","199.000","198.500","199.240","198.050","","0.03%"
"11/10/2015","198.950","199.200","199.225","198.930","","0.00%"
"11/09/2015","198.950","198.500","199.240","198.500","","0.04%"
"11/06/2015","198.870","199.275","199.275","198.500","","-0.07%"
"11/05/2015","199.000","199.230","199.285","198.500","","-0.08%"
"11/04/2015","199.160","199.200","199.355","198.490","","0.14%"
"11/03/2015","198.890","199.050","199.255","198.995","","-0.02%"
"11/02/2015","198.930","198.500","199.250","198.050","","-0.02%"
"10/30/2015","198.960","198.500","199.290","198.050","","0.04%"
"10/29/2015","198.880","199.060","199.265","198.500","","-0.08%"
"10/28/2015","199.030","199.230","199.265","198.685","","0.03%"
"10/27/2015","198.980","199.230","199.250","198.705","","0.02%"
"10/26/2015","198.950","198.500","199.250","198.500","","0.02%"
"10/23/2015","198.920","199.250","199.260","198.500","","-0.03%"
"10/22/2015","198.980","199.070","199.260","198.900","","0.01%"
"10/21/2015","198.960","199.250","199.250","198.050","","0.00%"
"10/20/2015","198.960","198.500","199.270","198.475","","-0.10%"
"10/19/2015","199.160","199.050","199.330","198.500","","0.06%"
"10/16/2015","199.050","199.250","199.285","198.500","","0.07%"
"10/15/2015","198.920","199.050","199.215","199.020","","-0.03%"
"10/14/2015","198.980","199.050","199.240","198.950","","-0.09%"
"10/13/2015","199.160","199.250","199.360","199.020","","0.08%"
"10/12/2015","199.000","199.050","199.250","198.500","","-0.09%"
"10/09/2015","199.180","199.050","199.350","199.040","","0.09%"
"10/08/2015","199.000","199.050","199.270","199.000","","0.51%"
"10/07/2015","198.000","199.000","199.290","198.500","","-0.49%"
"10/06/2015","198.980","199.260","199.280","198.500","","-0.01%"
"10/05/2015","199.000","199.050","199.250","198.050","","0.03%"
"10/02/2015","198.950","199.260","199.270","198.500","","-0.02%"
"10/01/2015","198.980","199.050","199.270","198.500","","0.00%"
"09/30/2015","198.980","199.050","199.270","198.050","","0.09%"
"09/29/2015","198.800","199.000","199.280","198.150","","-0.08%"
"09/28/2015","198.960","198.500","199.280","198.050","","-0.01%"
"09/25/2015","198.980","198.500","199.260","198.050","","0.01%"
"09/24/2015","198.960","199.010","199.270","198.050","","0.02%"
"09/23/2015","198.930","199.260","199.270","198.050","","-0.03%"
"09/22/2015","198.980","199.125","199.295","198.050","","-0.03%"
"09/21/2015","199.030","198.500","199.275","198.050","","0.05%"
"09/18/2015","198.930","199.020","199.250","197.950","","-0.01%"
"09/17/2015","198.940","199.000","199.250","198.050","","-0.01%"
"09/16/2015","198.960","199.250","199.250","198.050","","-0.02%"
"09/15/2015","199.000","199.250","199.260","199.040","","0.00%"
"09/14/2015","199.000","199.050","199.270","198.800","","0.01%"
"09/11/2015","198.980","199.050","199.275","198.050","","-0.01%"
"09/10/2015","199.000","199.250","199.270","198.990","","0.05%"
"09/09/2015","198.900","199.250","199.250","198.000","","-0.05%"
"09/08/2015","199.000","199.050","199.260","199.000","","0.00%"
"09/07/2015","199.000","197.950","199.250","197.775","","0.08%"
"09/04/2015","198.850","199.000","199.250","197.775","","0.00%"
"09/03/2015","198.850","199.250","199.250","199.000","","-0.08%"
"09/02/2015","199.000","199.050","199.250","199.050","","0.00%"
"09/01/2015","199.000","199.050","199.250","198.950","","0.00%"
"08/31/2015","199.000","199.000","199.250","198.975","","0.00%"
"08/28/2015","199.000","199.130","199.140","198.975","","0.01%"
"08/27/2015","198.980","198.950","199.250","198.950","","0.04%"
"08/26/2015","198.900","199.120","199.140","198.950","","-0.03%"
"08/25/2015","198.960","199.250","199.250","199.100","","-0.01%"
"08/24/2015","198.980","197.950","199.250","197.950","","0.00%"
"08/21/2015","198.980","199.000","199.280","198.750","","0.01%"
"08/20/2015","198.960","199.050","199.270","199.030","","-0.01%"
"08/19/2015","198.980","199.250","199.280","198.500","","0.02%"
"08/18/2015","198.940","199.050","199.280","199.020","","-0.02%"
"08/17/2015","198.980","197.950","199.260","197.950","","0.05%"
"08/14/2015","198.880","199.100","199.170","197.950","","0.01%"
"08/13/2015","198.860","199.050","199.120","197.950","","0.44%"
"08/12/2015","197.980","199.350","199.350","197.775","","-0.60%"
"08/11/2015","199.180","198.050","199.350","198.050","","0.00%"
"08/10/2015","199.180","199.050","199.360","198.050","","0.12%"
"08/07/2015","198.940","199.050","199.265","197.950","","0.02%"
"08/06/2015","198.900","199.050","199.250","198.050","","-0.03%"
"08/05/2015","198.960","199.060","199.270","198.950","","0.00%"
"08/04/2015","198.960","199.000","199.260","198.980","","0.02%"
"08/03/2015","198.930","199.200","199.310","198.990","","-0.01%"
"07/31/2015","198.950","199.250","199.290","197.950","","-0.02%"
"07/30/2015","198.980","199.250","199.385","199.000","","0.00%"
"07/29/2015","198.980","199.000","199.270","198.955","","0.06%"
"07/28/2015","198.860","199.000","199.270","198.930","","-0.05%"
"07/27/2015","198.960","199.000","199.270","198.930","","0.05%"
"07/24/2015","198.860","199.075","199.270","198.930","","-0.06%"
"07/23/2015","198.980","199.060","199.250","198.915","","0.07%"
"07/22/2015","198.850","199.000","199.175","198.925","","-0.03%"
"07/21/2015","198.910","199.000","199.295","198.950","","-0.01%"
"07/20/2015","198.930","199.000","199.260","198.990","","0.00%"
"07/17/2015","198.930","199.235","199.265","198.050","","-0.02%"
"07/16/2015","198.960","198.950","199.215","198.050","","0.48%"
"07/15/2015","198.000","199.200","199.215","198.050","","-0.45%"
"07/14/2015","198.900","199.200","199.200","198.900","","0.04%"
"07/13/2015","198.830","198.950","199.225","198.050","","0.00%"
"07/10/2015","198.830","199.000","199.200","198.890","","-0.05%"
"07/09/2015","198.920","199.000","199.255","198.900","","-0.02%"
"07/08/2015","198.960","198.910","199.215","198.870","","0.08%"
"07/07/2015","198.810","199.000","199.175","198.880","","-0.09%"
"07/06/2015","198.980","198.950","199.035","198.900","","0.04%"
"07/03/2015","198.900","199.000","199.200","198.900","","0.00%"
"07/02/2015","198.900","198.900","199.200","198.890","","0.03%"
"07/01/2015","198.850","199.000","199.200","198.850","","-0.07%"
"06/30/2015","198.980","199.000","199.230","198.850","","0.10%"
"06/29/2015","198.780","198.950","199.205","198.050","","-0.08%"
"06/26/2015","198.930","199.000","199.215","198.850","","0.03%"
"06/25/2015","198.880","199.000","199.225","198.830","","0.06%"
"06/24/2015","198.760","198.950","199.205","198.830","","-0.09%"
"06/23/2015","198.930","199.000","199.205","198.850","","0.03%"
"06/22/2015","198.870","198.950","199.200","198.050","","-0.02%"
"06/19/2015","198.900","198.950","199.200","198.850","","-0.03%"
"06/18/2015","198.950","198.950","199.200","198.950","","0.03%"
"06/17/2015","198.900","198.950","198.950","198.950","","0.05%"
"06/16/2015","198.800","198.950","199.200","198.850","","0.00%"
"06/15/2015","198.800","198.950","199.200","198.850","","0.00%"
"06/12/2015","198.800","198.950","199.200","198.850","","-0.05%"
"06/11/2015","198.900","199.200","199.200","198.850","","0.00%"
"06/10/2015","198.900","198.950","199.200","198.850","","0.00%"
"06/09/2015","198.900","199.200","199.200","198.950","","-0.03%"
"06/08/2015","198.950","198.950","199.200","197.150","","0.03%"
"06/05/2015","198.900","199.000","199.095","198.050","","-0.03%"
"06/04/2015","198.950","199.000","199.200","198.150","","0.00%"
"06/03/2015","198.950","198.050","199.050","198.050","","0.48%"
"06/02/2015","198.000","198.050","199.050","198.050","","-0.50%"
"06/01/2015","199.000","199.000","199.050","195.050","","0.00%"
"05/29/2015","199.000","198.050","199.050","198.050","","0.00%"
"05/28/2015","199.000","198.050","199.050","198.050","","0.00%"
"05/27/2015","199.000","199.000","199.050","199.000","","0.00%"
"05/26/2015","199.000","199.050","199.050","199.000","","0.00%"
"05/25/2015","199.000","199.050","199.050","198.050","","0.00%"
"05/22/2015","199.000","199.050","199.050","199.050","","0.00%"
"05/21/2015","199.000","199.050","199.050","199.050","","0.00%"
"05/20/2015","199.000","199.050","199.050","199.050","","0.00%"
"05/19/2015","199.000","199.450","199.450","198.950","","-0.20%"
"05/18/2015","199.400","199.050","199.450","199.050","","0.20%"
"05/15/2015","199.000","198.950","199.050","198.950","","0.00%"
"05/14/2015","199.000","199.050","199.150","198.050","","-0.05%"
"05/13/2015","199.100","199.050","199.150","199.050","","0.05%"
"05/12/2015","199.000","199.050","199.050","198.550","","0.00%"
"05/11/2015","199.000","199.050","199.050","199.050","","0.00%"
"05/08/2015","199.000","199.050","199.050","199.050","","0.00%"
"05/07/2015","199.000","199.050","199.050","199.050","","0.00%"
"05/06/2015","199.000","198.050","199.050","198.050","","0.03%"
"05/05/2015","198.950","199.000","199.000","199.000","","0.00%"
"05/04/2015","198.950","199.000","199.000","199.000","","0.48%"
"05/01/2015","198.000","198.050","198.050","198.050","","0.00%"
"04/30/2015","198.000","199.000","199.000","198.050","","-0.48%"
"04/29/2015","198.950","199.000","199.000","199.000","","0.00%"
"04/28/2015","198.950","199.000","199.000","199.000","","0.48%"
"04/27/2015","198.000","199.000","199.000","198.050","","-0.50%"
"04/24/2015","199.000","199.050","199.075","199.000","","0.00%"
"04/23/2015","199.000","199.050","199.050","199.000","","0.03%"
"04/22/2015","198.950","199.050","199.050","199.000","","-0.03%"
"04/21/2015","199.000","199.000","199.050","198.450","","0.02%"
"04/20/2015","198.960","199.000","199.050","198.450","","0.01%"
"04/17/2015","198.950","199.050","199.050","199.000","","0.00%"
"04/16/2015","198.950","199.000","199.050","199.000","","0.00%"
"04/15/2015","198.950","198.550","199.000","198.550","","0.23%"
"04/14/2015","198.500","199.040","199.040","198.550","","-0.25%"
"04/13/2015","198.990","199.050","199.050","199.040","","-0.01%"
"04/10/2015","199.000","199.000","199.050","198.950","","0.00%"
"04/09/2015","199.000","199.050","199.050","199.050","","0.00%"
"04/08/2015","199.000","199.050","199.050","199.050","","0.03%"
"04/07/2015","198.950","199.000","199.100","199.000","","-0.03%"
"04/06/2015","199.000","199.050","199.050","199.050","","0.00%"
"04/03/2015","199.000","199.050","199.050","199.050","","0.00%"
"04/02/2015","199.000","199.050","199.050","199.050","","0.00%"
"04/01/2015","199.000","199.050","199.050","199.050","","0.00%"
"03/31/2015","199.000","199.050","199.050","199.050","","0.00%"
"03/30/2015","199.000","199.050","199.050","199.050","","0.00%"
"03/27/2015","199.000","199.050","199.050","199.050","","0.00%"
"03/26/2015","199.000","199.050","199.050","199.050","","0.00%"
"03/25/2015","199.000","199.050","199.750","199.000","","0.00%"
"03/24/2015","199.000","199.050","199.750","199.050","","0.00%"
"03/23/2015","199.000","199.750","199.750","195.950","","0.00%"
"03/20/2015","199.000","199.050","199.050","199.050","","0.00%"
"03/19/2015","199.000","199.050","199.750","199.050","","0.00%"
"03/18/2015","199.000","199.750","199.750","199.050","","-0.35%"
"03/17/2015","199.700","199.050","199.750","199.050","","0.35%"
"03/16/2015","199.000","199.050","199.750","197.050","","0.00%"
"03/13/2015","199.000","199.500","200.050","199.050","","-0.23%"
"03/12/2015","199.450","199.550","199.550","195.050","","0.23%"
"03/11/2015","199.000","199.500","199.500","199.050","","0.00%"
"03/10/2015","199.000","199.550","199.550","198.850","","0.05%"
"03/09/2015","198.900","199.500","199.950","198.950","","0.00%"
"03/06/2015","198.900","199.500","199.500","198.950","","0.00%"
"03/05/2015","198.900","199.550","199.950","198.850","","-0.30%"
"03/04/2015","199.500","199.750","200.550","199.550","","-0.10%"
"03/03/2015","199.700","197.850","202.200","197.750","","-0.15%"
"03/02/2015","200.000","202.550","202.550","197.850","","-1.23%"
"02/27/2015","202.500","202.000","203.950","202.000","","0.00%"
"02/26/2015","202.500","202.000","202.550","201.900","","0.25%"
"02/25/2015","202.000","200.050","202.050","200.050","","0.50%"
"02/24/2015","201.000","200.550","201.250","198.950","","0.25%"
"02/23/2015","200.500","199.950","205.050","198.750","","0.80%"
"02/20/2015","198.900","199.500","199.950","198.950","","0.00%"
"02/19/2015","198.900","197.050","199.000","197.050","","0.96%"
"02/18/2015","197.000","198.050","199.050","197.050","","-0.51%"
"02/17/2015","198.000","202.050","202.050","195.540","","-1.00%"
"02/16/2015","200.000","204.550","205.050","199.500","","-1.72%"
"02/13/2015","203.500","203.950","205.550","200.000","","-1.17%"
"02/12/2015","205.900","204.200","206.100","203.900","","1.68%"
"02/11/2015","202.500","193.850","204.900","193.850","","1.50%"
"02/10/2015","199.500","196.300","200.150","196.300","","1.60%"
"02/09/2015","196.350","192.350","196.750","191.950","","1.32%"
"02/06/2015","193.800","192.350","194.000","192.350","","0.68%"
"02/05/2015","192.500","193.000","195.050","191.950","","0.26%"
"02/04/2015","192.000","190.900","193.050","189.850","","1.11%"
"02/03/2015","189.900","190.050","190.050","189.050","","0.48%"
"02/02/2015","189.000","190.500","190.500","187.550","","0.80%"
"01/30/2015","187.500","190.550","190.550","185.150","","-0.74%"
"01/29/2015","188.900","189.930","194.600","188.850","","-0.52%"
"01/28/2015","189.880","192.250","193.900","188.050","","-1.31%"
"01/27/2015","192.400","191.150","194.610","190.250","","1.16%"
"01/26/2015","190.200","191.050","191.600","189.050","","0.63%"
"01/23/2015","189.000","190.700","191.450","188.050","","0.53%"
